"uniprotID","proteinName","radiality","integration"
"Q9UBV7","Beta-1,4-galactosyltransferase 7 (Beta-1,4-GalTase 7) (Beta4Gal-T7) (b4Gal-T7) (EC 2.4.1.-) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 7) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 7) [Includes: Xylosylprotein 4-beta-galactosyltransferase (EC 2.4.1.133) (Proteoglycan UDP-galactose:beta-xylose beta1,4-galactosyltransferase I) (UDP-galactose:beta-xylose beta-1,4-galactosyltransferase) (XGPT) (XGalT-1) (Xylosylprotein beta-1,4-galactosyltransferase)]",0.674153085111082,0
"O95816","BAG family molecular chaperone regulator 2 (BAG-2) (Bcl-2-associated athanogene 2)",0.674153085111082,0
"Q9NS00","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 (EC 2.4.1.122) (B3Gal-T8) (Core 1 O-glycan T-synthase) (Core 1 UDP-galactose:N-acetylgalactosamine-alpha-R beta 1,3-galactosyltransferase 1) (Beta-1,3-galactosyltransferase) (Core 1 beta1,3-galactosyltransferase 1) (C1GalT1) (Core 1 beta3-Gal-T1)",0.641855483415044,0
"O43286","Beta-1,4-galactosyltransferase 5 (Beta-1,4-GalTase 5) (Beta4Gal-T5) (b4Gal-T5) (EC 2.4.1.-) (Beta-1,4-GalT II) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 5) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 5)",0.605295702486639,0
"P78543","Protein BTG2 (BTG family member 2) (NGF-inducible anti-proliferative protein PC3)",0.6020825051897,0
"O94766","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 (EC 2.4.1.135) (Beta-1,3-glucuronyltransferase 3) (Glucuronosyltransferase I) (GlcAT-I) (UDP-GlcUA:Gal beta-1,3-Gal-R glucuronyltransferase) (GlcUAT-I)",0.605295702486639,0
"Q9BYG0","Lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase (EC 2.4.1.206) (Lactotriaosylceramide synthase) (Lc(3)Cer synthase) (Lc3 synthase) (UDP-GlcNAc:beta-Gal beta-1,3-N-acetylglucosaminyltransferase 5) (BGnT-5) (Beta-1,3-Gn-T5) (Beta-1,3-N-acetylglucosaminyltransferase 5) (Beta3Gn-T5)",0.633772801554702,0
"Q8NFL0","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 (BGnT-7) (Beta-1,3-Gn-T7) (Beta-1,3-N-acetylglucosaminyltransferase 7) (Beta3Gn-T7) (EC 2.4.1.-)",0.555894174285588,0
"Q9HCU9","Breast cancer metastasis-suppressor 1",0.633772801554702,0
"Q9H3M9","Ataxin-3-like protein (EC 3.4.19.12) (Machado-Joseph disease protein 1-like)",0.674153085111082,0
"O14874","[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial (EC 2.7.11.4) (Branched-chain alpha-ketoacid dehydrogenase kinase) (BCKD-kinase) (BCKDHKIN)",0.6020825051897,0
"P13497","Bone morphogenetic protein 1 (BMP-1) (EC 3.4.24.19) (Mammalian tolloid protein) (mTld) (Procollagen C-proteinase) (PCP)",0.605295702486639,0
"Q96EU7","C1GALT1-specific chaperone 1 (C38H2-like protein 1) (C38H2-L1) (Core 1 beta1,3-galactosyltransferase 2) (C1Gal-T2) (C1GalT2) (Core 1 beta3-Gal-T2) (Core 1 beta3-galactosyltransferase-specific molecular chaperone)",0.565103131487125,0.00159003577580496
"P55212","Caspase-6 (CASP-6) (EC 3.4.22.59) (Apoptotic protease Mch-2) [Cleaved into: Caspase-6 subunit p18; Caspase-6 subunit p11]",0.635583675632702,0.00159003577580496
"Q9UBX1","Cathepsin F (CATSF) (EC 3.4.22.41)",0.635583675632702,0.00159003577580496
"O60911","Cathepsin L2 (EC 3.4.22.43) (Cathepsin U) (Cathepsin V)",0.635583675632702,0.00159003577580496
"P15088","Mast cell carboxypeptidase A (MC-CPA) (EC 3.4.17.1) (Carboxypeptidase A3)",0.635583675632702,0.00159003577580496
"P63098","Calcineurin subunit B type 1 (Protein phosphatase 2B regulatory subunit 1) (Protein phosphatase 3 regulatory subunit B alpha isoform 1)",0.635583675632702,0.00159003577580496
"P31944","Caspase-14 (CASP-14) (EC 3.4.22.-) [Cleaved into: Caspase-14 subunit p17, mature form; Caspase-14 subunit p10, mature form; Caspase-14 subunit p20, intermediate form; Caspase-14 subunit p8, intermediate form]",0.635583675632702,0.00159003577580496
"P14091","Cathepsin E (EC 3.4.23.34) [Cleaved into: Cathepsin E form I; Cathepsin E form II]",0.635583675632702,0.00159003577580496
"P07711","Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) (Major excreted protein) (MEP) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain]",0.635583675632702,0.00159003577580496
"P43234","Cathepsin O (EC 3.4.22.42)",0.635583675632702,0.00159003577580496
"P43235","Cathepsin K (EC 3.4.22.38) (Cathepsin O) (Cathepsin O2) (Cathepsin X)",0.635583675632702,0.00159003577580496
"Q96IY4","Carboxypeptidase B2 (EC 3.4.17.20) (Carboxypeptidase U) (CPU) (Plasma carboxypeptidase B) (pCPB) (Thrombin-activable fibrinolysis inhibitor) (TAFI)",0.635583675632702,0.00159003577580496
"Q99467","CD180 antigen (Lymphocyte antigen 64) (Radioprotective 105 kDa protein) (CD antigen CD180)",0.635583675632702,0.00159003577580496
"P15086","Carboxypeptidase B (EC 3.4.17.2) (Pancreas-specific protein) (PASP)",0.633772801554702,0
"P86790","Vacuolar fusion protein CCZ1 homolog B (Vacuolar fusion protein CCZ1 homolog-like)",0.6020825051897,0
"P86791","Vacuolar fusion protein CCZ1 homolog",0.605295702486639,0
"P08217","Chymotrypsin-like elastase family member 2A (EC 3.4.21.71) (Elastase-2A)",0.64382094430458,0
"Q8N6G5","Chondroitin sulfate N-acetylgalactosaminyltransferase 2 (EC 2.4.1.174) (Chondroitin beta-1,4-N-acetylgalactosaminyltransferase 2) (Beta4GalNAcT-2) (GalNAcT-2)",0.685062497239521,0
"P15882","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)",0.412371361688971,0
"Q7LGC8","Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Chondroitin 6-sulfotransferase) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 0) (GST-0)",0.64247383066119,0
"Q9GZX3","Carbohydrate sulfotransferase 6 (EC 2.8.2.-) (Corneal N-acetylglucosamine-6-O-sulfotransferase) (C-GlcNAc6ST) (hCGn6ST) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 4-beta) (GST4-beta) (N-acetylglucosamine 6-O-sulfotransferase 5) (GlcNAc6ST-5) (Gn6st-5)",0.620478335762555,0.00106002385053664
"Q9NPF2","Carbohydrate sulfotransferase 11 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 1) (Chondroitin 4-sulfotransferase 1) (C4S-1) (C4ST-1) (C4ST1)",0.620478335762555,0.00106002385053664
"Q7LFX5","Carbohydrate sulfotransferase 15 (EC 2.8.2.33) (B-cell RAG-associated gene protein) (hBRAG) (N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase) (GalNAc4S-6ST)",0.620478335762555,0.00106002385053664
"Q8TDX6","Chondroitin sulfate N-acetylgalactosaminyltransferase 1 (CsGalNAcT-1) (EC 2.4.1.174) (Chondroitin beta-1,4-N-acetylgalactosaminyltransferase 1) (Beta4GalNAcT-1)",0.620478335762555,0.00106002385053664
"Q9GZS9","Carbohydrate sulfotransferase 5 (EC 2.8.2.-) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 4-alpha) (GST4-alpha) (Intestinal N-acetylglucosamine-6-O-sulfotransferase) (I-GlcNAc6ST) (Intestinal GlcNAc-6-sulfotransferase) (hIGn6ST) (N-acetylglucosamine 6-O-sulfotransferase 3) (GlcNAc6ST-3) (Gn6st-3)",0.620478335762555,0.00106002385053664
"Q9H9A5","CCR4-NOT transcription complex subunit 10",0.6020825051897,0
"P52757","Beta-chimaerin (Beta-chimerin) (Rho GTPase-activating protein 3)",0.628803939755311,0
"O75339","Cartilage intermediate layer protein 1 (CILP-1) (Cartilage intermediate-layer protein) [Cleaved into: Cartilage intermediate layer protein 1 C1; Cartilage intermediate layer protein 1 C2]",0.618590168278786,0
"O95628","CCR4-NOT transcription complex subunit 4 (EC 2.3.2.27) (CCR4-associated factor 4) (E3 ubiquitin-protein ligase CNOT4) (Potential transcriptional repressor NOT4Hp) (RING-type E3 ubiquitin transferase CNOT4)",0.639348968685129,0
"Q9UIV1","CCR4-NOT transcription complex subunit 7 (EC 3.1.13.4) (BTG1-binding factor 1) (CCR4-associated factor 1) (CAF-1) (Caf1a)",0.630957113201714,0
"Q86X52","Chondroitin sulfate synthase 1 (EC 2.4.1.175) (EC 2.4.1.226) (Chondroitin glucuronyltransferase 1) (Chondroitin synthase 1) (ChSy-1) (Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase 1) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase 1) (N-acetylgalactosaminyltransferase 1)",0.64517909986308,0.000662514906585398
"O43916","Carbohydrate sulfotransferase 1 (EC 2.8.2.21) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 1) (GST-1) (Keratan sulfate Gal-6 sulfotransferase) (KS6ST) (KSGal6ST) (KSST)",0.574698555717504,0.000662514906585398
