"uniprotID","proteinName","radiality","integration"
"P30685","HLA class I histocompatibility antigen, B-35 alpha chain (MHC class I antigen B*35)",0.681098449715119,0.725475906541231
"Q14738","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform (PP2A B subunit isoform B'-delta) (PP2A B subunit isoform B56-delta) (PP2A B subunit isoform PR61-delta) (PP2A B subunit isoform R5-delta)",0.681098449715119,0.725475906541231
"P08195","4F2 cell-surface antigen heavy chain (4F2hc) (4F2 heavy chain antigen) (Lymphocyte activation antigen 4F2 large subunit) (Solute carrier family 3 member 2) (CD antigen CD98)",0.681098449715119,0.725475906541231
"P28222","5-hydroxytryptamine receptor 1B (5-HT-1B) (5-HT1B) (S12) (Serotonin 1D beta receptor) (5-HT-1D-beta) (Serotonin receptor 1B)",0.681098449715119,0.725475906541231
"P28221","5-hydroxytryptamine receptor 1D (5-HT-1D) (5-HT1D) (Serotonin 1D alpha receptor) (5-HT-1D-alpha) (Serotonin receptor 1D)",0.681098449715119,0.725475906541231
"P01011","Alpha-1-antichymotrypsin (ACT) (Cell growth-inhibiting gene 24/25 protein) (Serpin A3) [Cleaved into: Alpha-1-antichymotrypsin His-Pro-less]",0.703888962501656,0.75047480234972
"P25100","Alpha-1D adrenergic receptor (Alpha-1A adrenergic receptor) (Alpha-1D adrenoreceptor) (Alpha-1D adrenoceptor) (Alpha-adrenergic receptor 1a)",0.681098449715119,0.725475906541231
"O43506","Disintegrin and metalloproteinase domain-containing protein 20 (ADAM 20) (EC 3.4.24.-)",0.681098449715119,0.725475906541231
"P30462","HLA class I histocompatibility antigen, B-14 alpha chain (MHC class I antigen B*14)",0.681098449715119,0.725475906541231
"P30466","HLA class I histocompatibility antigen, B-18 alpha chain (MHC class I antigen B*18)",0.681098449715119,0.725475906541231
"Q04826","HLA class I histocompatibility antigen, B-40 alpha chain (Bw-60) (MHC class I antigen B*40)",0.681098449715119,0.725475906541231
"P30480","HLA class I histocompatibility antigen, B-42 alpha chain (MHC class I antigen B*42)",0.681098449715119,0.725475906541231
"P30484","HLA class I histocompatibility antigen, B-46 alpha chain (Bw-46) (MHC class I antigen B*46)",0.681098449715119,0.725475906541231
"P30487","HLA class I histocompatibility antigen, B-49 alpha chain (HLA class I histocompatibility antigen, B-21 alpha chain) (MHC class I antigen B*49)",0.691621394814717,0.737103043151804
"P18464","HLA class I histocompatibility antigen, B-51 alpha chain (MHC class I antigen B*51)",0.681098449715119,0.725475906541231
"P30495","HLA class I histocompatibility antigen, B-56 alpha chain (Bw-22) (Bw-56) (MHC class I antigen B*56)",0.681098449715119,0.725475906541231
"P30498","HLA class I histocompatibility antigen, B-78 alpha chain (MHC class I antigen B*78)",0.681098449715119,0.725475906541231
"Q29718","HLA class I histocompatibility antigen, B-82 alpha chain (MHC class I antigen B*82)",0.702939357802217,0.749591449140939
"P30501","HLA class I histocompatibility antigen, Cw-2 alpha chain (MHC class I antigen Cw*2)",0.681098449715119,0.725818205909633
"P30504","HLA class I histocompatibility antigen, Cw-4 alpha chain (MHC class I antigen Cw*4)",0.681098449715119,0.725475906541231
"Q13639","5-hydroxytryptamine receptor 4 (5-HT-4) (5-HT4) (Serotonin receptor 4)",0.681098449715119,0.725475906541231
"Q13131","5'-AMP-activated protein kinase catalytic subunit alpha-1 (AMPK subunit alpha-1) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (EC 2.7.11.27) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31) (Tau-protein kinase PRKAA1) (EC 2.7.11.26)",0.705953800627181,0.752959233249415
"Q8NE71","ATP-binding cassette sub-family F member 1 (ATP-binding cassette 50) (TNF-alpha-stimulated ABC protein)",0.681098449715119,0.725475906541231
"P42684","Abelson tyrosine-protein kinase 2 (EC 2.7.10.2) (Abelson murine leukemia viral oncogene homolog 2) (Abelson-related gene protein) (Tyrosine-protein kinase ARG)",0.681098449715119,0.725475906541231
"Q96AP0","Adrenocortical dysplasia protein homolog (POT1 and TIN2-interacting protein)",0.703888962501656,0.75047480234972
"Q9UGM1","Neuronal acetylcholine receptor subunit alpha-9 (Nicotinic acetylcholine receptor subunit alpha-9) (NACHR alpha-9)",0.681098449715119,0.725475906541231
"Q05901","Neuronal acetylcholine receptor subunit beta-3",0.681098449715119,0.725475906541231
"P25106","Atypical chemokine receptor 3 (C-X-C chemokine receptor type 7) (CXC-R7) (CXCR-7) (Chemokine orphan receptor 1) (G-protein coupled receptor 159) (G-protein coupled receptor RDC1 homolog) (RDC-1)",0.681098449715119,0.725475906541231
"O94805","Actin-like protein 6B (53 kDa BRG1-associated factor B) (Actin-related protein Baf53b) (ArpNalpha) (BRG1-associated factor 53B) (BAF53B)",0.706042135948059,0.754825316902964
"Q99798","Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase)",0.708515524932644,0.755178658186476
"P13798","Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase) (Oxidized protein hydrolase) (OPH)",0.700377633496754,0.746278874608012
"P62258","14-3-3 protein epsilon (14-3-3E)",0.681098449715119,0.725475906541231
"P01912","HLA class II histocompatibility antigen, DRB1-3 chain (Clone P2-beta-3) (MHC class II antigen DRB1*3)",0.681098449715119,0.725475906541231
"P13760","HLA class II histocompatibility antigen, DRB1-4 beta chain (MHC class II antigen DRB1*4) (DR-4) (DR4)",0.681098449715119,0.725475906541231
"P01911","HLA class II histocompatibility antigen, DRB1-15 beta chain (DW2.2/DR2.2) (MHC class II antigen DRB1*15)",0.681098449715119,0.725475906541231
"Q676U5","Autophagy-related protein 16-1 (APG16-like 1)",0.691621394814717,0.737103043151804
"P01009","Alpha-1-antitrypsin (Alpha-1 protease inhibitor) (Alpha-1-antiproteinase) (Serpin A1) [Cleaved into: Short peptide from AAT (SPAAT)]",0.681098449715119,0.725475906541231
"P54646","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (EC 2.7.11.27) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31)",0.681098449715119,0.72548694845634
"P02708","Acetylcholine receptor subunit alpha",0.703888962501656,0.75047480234972
"P30926","Neuronal acetylcholine receptor subunit beta-4",0.681098449715119,0.725475906541231
"Q16570","Atypical chemokine receptor 1 (Duffy antigen/chemokine receptor) (Fy glycoprotein) (GpFy) (Glycoprotein D) (Plasmodium vivax receptor) (CD antigen CD234)",0.681098449715119,0.725475906541231
"Q13541","Eukaryotic translation initiation factor 4E-binding protein 1 (4E-BP1) (eIF4E-binding protein 1) (Phosphorylated heat- and acid-stable protein regulated by insulin 1) (PHAS-I)",0.681098449715119,0.725475906541231
"P29274","Adenosine receptor A2a",0.681098449715119,0.725475906541231
"Q6UWZ7","BRCA1-A complex subunit Abraxas 1 (Coiled-coil domain-containing protein 98) (Protein FAM175A)",0.681109491630228,0.725840289739852
"Q15822","Neuronal acetylcholine receptor subunit alpha-2",0.681098449715119,0.725475906541231
"P43681","Neuronal acetylcholine receptor subunit alpha-4",0.703888962501656,0.75047480234972
"P01892","HLA class I histocompatibility antigen, A-2 alpha chain (MHC class I antigen A*2)",0.681197826951106,0.725575283777218
"P03989","HLA class I histocompatibility antigen, B-27 alpha chain (MHC class I antigen B*27)",0.703888962501656,0.75047480234972
"Q15173","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform (PP2A B subunit isoform B'-beta) (PP2A B subunit isoform B56-beta) (PP2A B subunit isoform PR61-beta) (PP2A B subunit isoform R5-beta)",0.705953800627181,0.752959233249415
"P30154","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform (PP2A subunit A isoform PR65-beta) (PP2A subunit A isoform R1-beta)",0.681098449715119,0.725475906541231
"P13761","HLA class II histocompatibility antigen, DRB1-7 beta chain (MHC class II antigen DRB1*7) (DR-7) (DR7)",0.681098449715119,0.725475906541231
"Q9TQE0","HLA class II histocompatibility antigen, DRB1-9 beta chain (MHC class II antigen DRB1*9) (DR-9) (DR9)",0.681098449715119,0.725475906541231
"P20039","HLA class II histocompatibility antigen, DRB1-11 beta chain (DR-5) (DR5) (DRw11) (MHC class II antigen DRB1*11)",0.681098449715119,0.725475906541231
"P47898","5-hydroxytryptamine receptor 5A (5-HT-5) (5-HT-5A) (5-HT5A) (Serotonin receptor 5A)",0.681098449715119,0.725475906541231
"P50406","5-hydroxytryptamine receptor 6 (5-HT-6) (5-HT6) (Serotonin receptor 6)",0.681098449715119,0.725475906541231
"P19652","Alpha-1-acid glycoprotein 2 (AGP 2) (Orosomucoid-2) (OMD 2)",0.681098449715119,0.725475906541231
"P01023","Alpha-2-macroglobulin (Alpha-2-M) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 5)",0.681098449715119,0.725475906541231
"Q9Y478","5'-AMP-activated protein kinase subunit beta-1 (AMPK subunit beta-1) (AMPKb)",0.681098449715119,0.725475906541231
"O43741","5'-AMP-activated protein kinase subunit beta-2 (AMPK subunit beta-2)",0.681098449715119,0.725475906541231
"P54619","5'-AMP-activated protein kinase subunit gamma-1 (AMPK gamma1) (AMPK subunit gamma-1) (AMPKg)",0.691621394814717,0.737103043151804
"O95477","ATP-binding cassette sub-family A member 1 (ATP-binding cassette transporter 1) (ABC-1) (ATP-binding cassette 1) (Cholesterol efflux regulatory protein)",0.73139437304006,0.777196236915331
"P16189","HLA class I histocompatibility antigen, A-31 alpha chain (MHC class I antigen A*31)",0.703888962501656,0.75047480234972
"P30456","HLA class I histocompatibility antigen, A-43 alpha chain (Aw-43) (MHC class I antigen A*43)",0.681098449715119,0.725475906541231
"P30459","HLA class I histocompatibility antigen, A-74 alpha chain (Aw-19) (Aw-74) (MHC class I antigen A*74)",0.691621394814717,0.737114085066914
"P18463","HLA class I histocompatibility antigen, B-37 alpha chain (MHC class I antigen B*37)",0.702939357802217,0.749591449140939
"P30483","HLA class I histocompatibility antigen, B-45 alpha chain (Bw-45) (MHC class I antigen B*45)",0.681098449715119,0.725475906541231
"P30485","HLA class I histocompatibility antigen, B-47 alpha chain (Bw-47) (MHC class I antigen B*47)",0.681098449715119,0.725475906541231
"P30486","HLA class I histocompatibility antigen, B-48 alpha chain (Bw-48) (MHC class I antigen B*48)",0.681098449715119,0.725475906541231
"P30491","HLA class I histocompatibility antigen, B-53 alpha chain (Bw-53) (MHC class I antigen B*53)",0.703888962501656,0.75047480234972
"Q29940","HLA class I histocompatibility antigen, B-59 alpha chain (MHC class I antigen B*59)",0.681197826951106,0.725575283777218
"Q31612","HLA class I histocompatibility antigen, B-73 alpha chain (MHC class I antigen B*73)",0.681098449715119,0.725475906541231
"Q31610","HLA class I histocompatibility antigen, B-81 alpha chain (B'DT) (MHC class I antigen B*81)",0.681098449715119,0.725475906541231
"P30499","HLA class I histocompatibility antigen, Cw-1 alpha chain (MHC class I antigen Cw*1)",0.681098449715119,0.725475906541231
"Q9TNN7","HLA class I histocompatibility antigen, Cw-5 alpha chain (MHC class I antigen Cw*5)",0.681098449715119,0.725475906541231
"P30508","HLA class I histocompatibility antigen, Cw-12 alpha chain (MHC class I antigen Cw*12)",0.681098449715119,0.725475906541231
"Q29865","HLA class I histocompatibility antigen, Cw-18 alpha chain (MHC class I antigen Cw*18)",0.681098449715119,0.725475906541231
"Q13362","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform (PP2A B subunit isoform B'-gamma) (PP2A B subunit isoform B56-gamma) (PP2A B subunit isoform PR61-gamma) (PP2A B subunit isoform R5-gamma) (Renal carcinoma antigen NY-REN-29)",0.705953800627181,0.752959233249415
"Q5Y7A7","HLA class II histocompatibility antigen, DRB1-13 beta chain (MHC class II antigen DRB1*13) (DR-13) (DR13)",0.691621394814717,0.737103043151804
"Q29974","HLA class II histocompatibility antigen, DRB1-16 beta chain (MHC class II antigen DRB1*16) (DR-16) (DR16)",0.681098449715119,0.725475906541231
"P11171","Protein 4.1 (P4.1) (4.1R) (Band 4.1) (EPB4.1)",0.681098449715119,0.725542158031889
"P28566","5-hydroxytryptamine receptor 1E (5-HT-1E) (5-HT1E) (S31) (Serotonin receptor 1E)",0.681098449715119,0.725475906541231
"P28223","5-hydroxytryptamine receptor 2A (5-HT-2) (5-HT-2A) (Serotonin receptor 2A)",0.681098449715119,0.725475906541231
"P04217","Alpha-1B-glycoprotein (Alpha-1-B glycoprotein)",0.681098449715119,0.725475906541231
"P08697","Alpha-2-antiplasmin (Alpha-2-AP) (Alpha-2-plasmin inhibitor) (Alpha-2-PI) (Serpin F2)",0.681098449715119,0.725475906541231
"P05067","Amyloid beta A4 protein (ABPP) (APPI) (APP) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Beta-amyloid precursor protein) (Cerebral vascular amyloid peptide) (CVAP) (PreA4) (Protease nexin-II) (PN-II) [Cleaved into: N-APP; Soluble APP-alpha (S-APP-alpha); Soluble APP-beta (S-APP-beta); C99; Beta-amyloid protein 42 (Beta-APP42); Beta-amyloid protein 40 (Beta-APP40); C83; P3(42); P3(40); C80; Gamma-secretase C-terminal fragment 59 (Amyloid intracellular domain 59) (AICD-59) (AID(59)) (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (Amyloid intracellular domain 57) (AICD-57) (AID(57)) (Gamma-CTF(57)); Gamma-secretase C-terminal fragment 50 (Amyloid intracellular domain 50) (AICD-50) (AID(50)) (Gamma-CTF(50)); C31]",0.681098449715119,0.725475906541231
"P30542","Adenosine receptor A1",0.681098449715119,0.725475906541231
"P0DMS8","Adenosine receptor A3",0.681098449715119,0.725475906541231
"Q9NS82","Asc-type amino acid transporter 1 (Asc-1) (Solute carrier family 7 member 10)",0.681098449715119,0.725475906541231
"Q9UGJ0","5'-AMP-activated protein kinase subunit gamma-2 (AMPK gamma2) (AMPK subunit gamma-2) (H91620p)",0.710580363058169,0.757596837595513
"Q7Z5R6","Amyloid beta A4 precursor protein-binding family B member 1-interacting protein (APBB1-interacting protein 1) (Proline-rich EVH1 ligand 1) (PREL-1) (Proline-rich protein 73) (Rap1-GTP-interacting adapter molecule) (RIAM) (Retinoic acid-responsive proline-rich protein 1) (RARP-1)",0.704849609116205,0.751203568746963
"Q9HC16","DNA dC->dU-editing enzyme APOBEC-3G (EC 3.5.4.-) (APOBEC-related cytidine deaminase) (APOBEC-related protein) (ARCD) (APOBEC-related protein 9) (ARP-9) (CEM-15) (CEM15) (Deoxycytidine deaminase) (A3G)",0.709310542820547,0.756017843734817
"P30447","HLA class I histocompatibility antigen, A-23 alpha chain (HLA class I histocompatibility antigen, A-9 alpha chain) (MHC class I antigen A*23)",0.71234706947573,0.759385627843293
"P30450","HLA class I histocompatibility antigen, A-26 alpha chain (MHC class I antigen A*26)",0.709697009849388,0.756271807782342
"P10314","HLA class I histocompatibility antigen, A-32 alpha chain (MHC class I antigen A*32)",0.710768075615035,0.758910825493574
"P30455","HLA class I histocompatibility antigen, A-36 alpha chain (Aw-36) (MHC class I antigen A*36)",0.707853010026059,0.752539640475244
"P30461","HLA class I histocompatibility antigen, B-13 alpha chain (MHC class I antigen B*13)",0.704054591228303,0.751888167483768
"P30464","HLA class I histocompatibility antigen, B-15 alpha chain (MHC class I antigen B*15)",0.689070712424363,0.731272911973853
"P30475","HLA class I histocompatibility antigen, B-39 alpha chain (MHC class I antigen B*39)",0.701636411819266,0.747548694845634
"P30479","HLA class I histocompatibility antigen, B-41 alpha chain (Bw-41) (MHC class I antigen B*41)",0.689070712424363,0.731272911973853
"P30481","HLA class I histocompatibility antigen, B-44 alpha chain (Bw-44) (MHC class I antigen B*44)",0.705313369550815,0.75134711364339
"P30488","HLA class I histocompatibility antigen, B-50 alpha chain (Bw-50) (HLA class I histocompatibility antigen, B-21 alpha chain) (MHC class I antigen B*50)",0.706229848504925,0.752616933881012
"P30490","HLA class I histocompatibility antigen, B-52 alpha chain (Bw-52) (HLA class I histocompatibility antigen, B-5 alpha chain) (MHC class I antigen B*52)",0.708206351309571,0.752616933881012
"P30493","HLA class I histocompatibility antigen, B-55 alpha chain (Bw-55) (HLA class I histocompatibility antigen, B-12 alpha chain) (MHC class I antigen B*55)",0.693134137184753,0.731283953888963
"P18465","HLA class I histocompatibility antigen, B-57 alpha chain (Bw-57) (MHC class I antigen B*57)",0.715604434433108,0.762963208338854
"Q29836","HLA class I histocompatibility antigen, B-67 alpha chain (MHC class I antigen B*67)",0.708835740470827,0.755487831809549
"P10319","HLA class I histocompatibility antigen, B-58 alpha chain (Bw-58) (MHC class I antigen B*58)",0.700852435846473,0.745251976502805
"P04222","HLA class I histocompatibility antigen, Cw-3 alpha chain (MHC class I antigen Cw*3)",0.713307716090279,0.762499447904245
"Q29963","HLA class I histocompatibility antigen, Cw-6 alpha chain (MHC class I antigen Cw*6)",0.717868027030608,0.763968022613842
"P30505","HLA class I histocompatibility antigen, Cw-8 alpha chain (MHC class I antigen Cw*8)",0.712126231173535,0.760765867232013
"Q07000","HLA class I histocompatibility antigen, Cw-15 alpha chain (MHC class I antigen Cw*15)",0.701779956715693,0.747692239742061
"Q95604","HLA class I histocompatibility antigen, Cw-17 alpha chain (MHC class I antigen Cw*17)",0.735248001413365,0.781049865288636
"Q15172","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform (PP2A B subunit isoform B'-alpha) (PP2A B subunit isoform B56-alpha) (PP2A B subunit isoform PR61-alpha) (PR61alpha) (PP2A B subunit isoform R5-alpha)",0.705379621041473,0.752594850050793
"P29372","DNA-3-methyladenine glycosylase (EC 3.2.2.21) (3-alkyladenine DNA glycosylase) (3-methyladenine DNA glycosidase) (ADPG) (N-methylpurine-DNA glycosylase)",0.715792146989974,0.762311735347379
"P02763","Alpha-1-acid glycoprotein 1 (AGP 1) (Orosomucoid-1) (OMD 1)",0.689070712424363,0.731272911973853
"P02750","Leucine-rich alpha-2-glycoprotein (LRG)",0.706152555099156,0.766573914579745
"Q2M2I8","AP2-associated protein kinase 1 (EC 2.7.11.1) (Adaptor-associated kinase 1)",0.700852435846473,0.745251976502805
"Q9UGI9","5'-AMP-activated protein kinase subunit gamma-3 (AMPK gamma3) (AMPK subunit gamma-3)",0.706229848504925,0.752616933881012
"P31946","14-3-3 protein beta/alpha (Protein 1054) (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein beta/alpha, N-terminally processed]",0.715604434433108,0.762963208338854
"Q04917","14-3-3 protein eta (Protein AS1)",0.70370124994479,0.750099377235988
"P63104","14-3-3 protein zeta/delta (Protein kinase C inhibitor protein 1) (KCIP-1)",0.689092796254582,0.731294995804072
"P30443","HLA class I histocompatibility antigen, A-1 alpha chain (MHC class I antigen A*1)",0.709023453027693,0.756580981405415
"Q95365","HLA class I histocompatibility antigen, B-38 alpha chain (Bw-4) (MHC class I antigen B*38)",0.729638708537609,0.77493264431783
"P30492","HLA class I histocompatibility antigen, B-54 alpha chain (Bw-22) (Bw-54) (MHC class I antigen B*54)",0.736793869528731,0.783699924914977
"P10321","HLA class I histocompatibility antigen, Cw-7 alpha chain (MHC class I antigen Cw*7)",0.701636411819266,0.747548694845634
"P30510","HLA class I histocompatibility antigen, Cw-14 alpha chain (MHC class I antigen Cw*14)",0.700852435846473,0.745251976502805
"Q29960","HLA class I histocompatibility antigen, Cw-16 alpha chain (MHC class I antigen Cw*16)",0.709376794311205,0.756084095225476
"Q16537","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform (PP2A B subunit isoform B'-epsilon) (PP2A B subunit isoform B56-epsilon) (PP2A B subunit isoform PR61-epsilon) (PP2A B subunit isoform R5-epsilon)",0.689070712424363,0.731272911973853
"P30153","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha)",0.707610087893644,0.752981317079634
"P04229","HLA class II histocompatibility antigen, DRB1-1 beta chain (MHC class II antigen DRB1*1) (DR-1) (DR1)",0.712258734154852,0.76089837021333
"Q30167","HLA class II histocompatibility antigen, DRB1-10 beta chain (DRw10) (MHC class II antigen DRB1*10)",0.709531381122742,0.757309747802659
"Q9GIY3","HLA class II histocompatibility antigen, DRB1-14 beta chain (MHC class II antigen DRB1*14) (DR-14) (DR14)",0.704650854644229,0.75091647895411
"P08908","5-hydroxytryptamine receptor 1A (5-HT-1A) (5-HT1A) (G-21) (Serotonin receptor 1A)",0.709310542820547,0.756017843734817
"P30939","5-hydroxytryptamine receptor 1F (5-HT-1F) (5-HT1F) (Serotonin receptor 1F)",0.738969126805353,0.78447285897266
"P28335","5-hydroxytryptamine receptor 2C (5-HT-2C) (5-HT2C) (5-HTR2C) (5-hydroxytryptamine receptor 1C) (5-HT-1C) (5-HT1C) (Serotonin receptor 2C)",0.701735789055254,0.747648072081622
"P34969","5-hydroxytryptamine receptor 7 (5-HT-7) (5-HT7) (5-HT-X) (Serotonin receptor 7)",0.709697009849388,0.756271807782342
"Q9NRG9","Aladin (Adracalin)",0.700951813082461,0.745406563314341
"Q9NYB9","Abl interactor 2 (Abelson interactor 2) (Abi-2) (Abl-binding protein 3) (AblBP3) (Arg-binding protein 1) (ArgBP1)",0.689070712424363,0.731272911973853
"Q15018","BRISC complex subunit Abraxas 2 (Abraxas brother protein 1) (Protein FAM175B)",0.718110949163023,0.765624309880306
"Q04844","Acetylcholine receptor subunit epsilon",0.710768075615035,0.758910825493574
"O43707","Alpha-actinin-4 (Non-muscle alpha-actinin 4)",0.709310542820547,0.756017843734817
"Q9UKV8","Protein argonaute-2 (Argonaute2) (hAgo2) (EC 3.1.26.n2) (Argonaute RISC catalytic component 2) (Eukaryotic translation initiation factor 2C 2) (eIF-2C 2) (eIF2C 2) (PAZ Piwi domain protein) (PPD) (Protein slicer)",0.689070712424363,0.731272911973853
"Q8N157","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)",0.689269466896339,0.731471666445828
"P05534","HLA class I histocompatibility antigen, A-24 alpha chain (Aw-24) (HLA class I histocompatibility antigen, A-9 alpha chain) (MHC class I antigen A*24)",0.715604434433108,0.762963208338854
"P30512","HLA class I histocompatibility antigen, A-29 alpha chain (Aw-19) (MHC class I antigen A*29)",0.715571308687779,0.75726558014222
"P16190","HLA class I histocompatibility antigen, A-33 alpha chain (Aw-19) (Aw-33) (MHC class I antigen A*33)",0.703381034406607,0.747570778675854
"P30453","HLA class I histocompatibility antigen, A-34 alpha chain (Aw-34) (HLA class I histocompatibility antigen, A-10 alpha chain) (MHC class I antigen A*34)",0.689070712424363,0.731272911973853
"P01891","HLA class I histocompatibility antigen, A-68 alpha chain (Aw-68) (HLA class I histocompatibility antigen, A-28 alpha chain) (MHC class I antigen A*68)",0.710425776246632,0.756647232896073
"P01889","HLA class I histocompatibility antigen, B-7 alpha chain (MHC class I antigen B*7)",0.708438231526876,0.755200742016695
"Q66LE6","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform (PP2A subunit B isoform B55-delta) (PP2A subunit B isoform PR55-delta) (PP2A subunit B isoform R2-delta) (PP2A subunit B isoform delta)",0.706704650854644,0.751313987898061
"Q95IE3","HLA class II histocompatibility antigen, DRB1-12 beta chain (MHC class II antigen DRB1*12) (DR-12) (DR12)",0.689799478821607,0.732156265182633
"P41595","5-hydroxytryptamine receptor 2B (5-HT-2B) (5-HT2B) (Serotonin receptor 2B)",0.700852435846473,0.745251976502805
"Q9H845","Acyl-CoA dehydrogenase family member 9, mitochondrial (ACAD-9) (EC 1.3.99.-)",0.729450995980743,0.775352237092001
"P53396","ATP-citrate synthase (EC 2.3.3.8) (ATP-citrate (pro-S-)-lyase) (ACL) (Citrate cleavage enzyme)",0.689092796254582,0.731294995804072
"Q9UKJ8","Disintegrin and metalloproteinase domain-containing protein 21 (ADAM 21) (EC 3.4.24.-)",0.703922088246986,0.750364383198622
"O75077","Disintegrin and metalloproteinase domain-containing protein 23 (ADAM 23) (Metalloproteinase-like, disintegrin-like, and cysteine-rich protein 3) (MDC-3)",0.701636411819266,0.747548694845634
"P08913","Alpha-2A adrenergic receptor (Alpha-2 adrenergic receptor subtype C10) (Alpha-2A adrenoreceptor) (Alpha-2A adrenoceptor) (Alpha-2AAR)",0.699262400070668,0.742756503688
"Q99965","Disintegrin and metalloproteinase domain-containing protein 2 (ADAM 2) (Cancer/testis antigen 15) (CT15) (Fertilin subunit beta) (PH-30) (PH30) (PH30-beta)",0.708438231526876,0.755200742016695
"P78325","Disintegrin and metalloproteinase domain-containing protein 8 (ADAM 8) (EC 3.4.24.-) (Cell surface antigen MS2) (CD antigen CD156a)",0.689070712424363,0.731272911973853
"P32297","Neuronal acetylcholine receptor subunit alpha-3",0.703679166114571,0.750099377235988
"Q15825","Neuronal acetylcholine receptor subunit alpha-6",0.732509606466145,0.778002296718343
"O96019","Actin-like protein 6A (53 kDa BRG1-associated factor A) (Actin-related protein Baf53a) (ArpNbeta) (BRG1-associated factor 53A) (BAF53A) (INO80 complex subunit K)",0.689070712424363,0.731272911973853
